TransactionID,Date,CustomerID,CustomerName,ProductID,ProductName,ProductCategory,Quantity,UnitPrice,DiscountPercent,CostPerUnit,Revenue,Cost,Profit,InvoiceDate,PaymentDate,TermsDays,Status
10961,2026-02-25,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,33,500.0,0.0405,150.0,15831.05,4950.0,10881.05,2026-02-25,2026-03-26,30,Paid
10962,2026-02-25,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,14,200.0,0.0672,120.0,2611.77,1680.0,931.77,2026-02-25,2026-03-07,15,Paid
10963,2026-02-26,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,7,10.0,0.0983,9.5,63.12,66.5,-3.38,2026-02-26,2026-04-11,45,Paid
10964,2026-02-27,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,11,150.0,0.0132,90.0,1628.19,990.0,638.19,2026-02-27,2026-04-22,45,Paid
10965,2026-02-27,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,12,200.0,0.0055,120.0,2386.9,1440.0,946.9,2026-02-27,2026-04-15,30,Paid
10966,2026-02-27,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,15,80.0,0.0216,45.0,1174.04,675.0,499.04,2026-02-27,2026-03-24,30,Paid
10967,2026-02-28,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,13,80.0,0.0199,45.0,1019.26,585.0,434.26,2026-02-28,2026-03-28,30,Paid
10968,2026-02-28,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,8,200.0,0.0555,120.0,1511.25,960.0,551.25,2026-02-28,2026-03-21,15,Paid
10969,2026-02-28,CUST005,Omega Distributors,PROD002,Standard Gear Assembly,Hardware,9,80.0,0.0445,45.0,687.93,405.0,282.93,2026-02-28,2026-03-29,30,Paid
10970,2026-03-01,CUST005,Omega Distributors,PROD004,Enterprise Service License,Software,12,500.0,0.0014,150.0,5991.4,1800.0,4191.4,2026-03-01,2026-03-26,30,Paid
10971,2026-03-01,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,6,200.0,0.006,120.0,1192.85,720.0,472.85,2026-03-01,2026-05-07,30,Paid
10972,2026-03-02,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,10,10.0,0.0543,9.5,94.57,95.0,-0.43,2026-03-02,2026-04-20,45,Paid
10973,2026-03-02,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,24,200.0,0.0143,120.0,4731.38,2880.0,1851.38,2026-03-02,2026-04-05,30,Paid
10974,2026-03-02,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,21,10.0,0.0398,9.5,201.65,199.5,2.15,2026-03-02,2026-04-08,30,Paid
10975,2026-03-02,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,8,10.0,0.0271,9.5,77.84,76.0,1.84,2026-03-02,2026-04-05,30,Paid
10976,2026-03-03,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,5,10.0,0.0026,9.5,49.87,47.5,2.37,2026-03-03,2026-03-20,15,Paid
10977,2026-03-03,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,3,200.0,0.0878,120.0,547.32,360.0,187.32,2026-03-03,2026-04-30,30,Paid
10978,2026-03-03,CUST005,Omega Distributors,PROD001,High-Performance Widget,Hardware,7,150.0,0.0098,90.0,1039.71,630.0,409.71,2026-03-03,2026-04-02,30,Paid
10979,2026-03-04,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,21,150.0,0.0046,90.0,3135.64,1890.0,1245.64,2026-03-04,2026-04-08,30,Paid
10980,2026-03-05,CUST002,Beta Retailers,PROD001,High-Performance Widget,Hardware,9,150.0,0.0937,90.0,1223.51,810.0,413.51,2026-03-05,2026-03-23,15,Paid
10981,2026-03-05,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,25,80.0,0.0681,45.0,1863.89,1125.0,738.89,2026-03-05,2026-04-02,30,Paid
10982,2026-03-05,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,6,10.0,0.0684,9.5,55.89,57.0,-1.11,2026-03-05,2026-03-25,15,Paid
10983,2026-03-05,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,23,200.0,0.0286,120.0,4468.49,2760.0,1708.49,2026-03-05,2026-04-09,30,Paid
10984,2026-03-05,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,28,150.0,0.0331,90.0,4060.92,2520.0,1540.92,2026-03-05,2026-04-13,30,Paid
10985,2026-03-07,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,14,500.0,0.0989,150.0,6308.02,2100.0,4208.02,2026-03-07,2026-04-23,30,Paid
10986,2026-03-07,CUST005,Omega Distributors,PROD005,Premium Consulting Hour,Services,13,200.0,0.017,120.0,2555.93,1560.0,995.93,2026-03-07,2026-04-04,30,Paid
10987,2026-03-07,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,19,80.0,0.0547,45.0,1436.87,855.0,581.87,2026-03-07,2026-04-02,30,Paid
10988,2026-03-08,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,32,80.0,0.0782,45.0,2359.7,1440.0,919.7,2026-03-08,2026-04-04,30,Paid
10989,2026-03-08,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,23,80.0,0.0831,45.0,1687.17,1035.0,652.17,2026-03-08,2026-04-13,30,Paid
10990,2026-03-08,CUST002,Beta Retailers,PROD001,High-Performance Widget,Hardware,3,150.0,0.074,90.0,416.71,270.0,146.71,2026-03-08,2026-03-23,15,Paid
10991,2026-03-09,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,37,500.0,0.042,150.0,17722.98,5550.0,12172.98,2026-03-09,2026-04-13,30,Paid
10992,2026-03-09,CUST002,Beta Retailers,PROD004,Enterprise Service License,Software,11,500.0,0.0068,150.0,5462.61,1650.0,3812.61,2026-03-09,2026-04-01,15,Paid
10993,2026-03-09,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,11,80.0,0.0652,45.0,822.6,495.0,327.6,2026-03-09,2026-04-10,30,Paid
10994,2026-03-09,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,14,200.0,0.052,120.0,2654.51,1680.0,974.51,2026-03-09,2026-05-14,30,Paid
10995,2026-03-09,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,22,10.0,0.0133,9.5,217.07,209.0,8.07,2026-03-09,2026-04-14,30,Paid
10996,2026-03-10,CUST005,Omega Distributors,PROD005,Premium Consulting Hour,Services,9,200.0,0.0409,120.0,1726.36,1080.0,646.36,2026-03-10,2026-04-09,30,Paid
10997,2026-03-10,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,11,10.0,0.0418,9.5,105.4,104.5,0.9,2026-03-10,2026-04-02,15,Paid
10998,2026-03-10,CUST005,Omega Distributors,PROD002,Standard Gear Assembly,Hardware,7,80.0,0.0244,45.0,546.35,315.0,231.35,2026-03-10,2026-04-08,30,Paid
10999,2026-03-10,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,13,10.0,0.0225,9.5,127.08,123.5,3.58,2026-03-10,2026-03-27,15,Paid
11000,2026-03-10,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,10,10.0,0.0473,9.5,95.27,95.0,0.27,2026-03-10,2026-04-22,45,Paid
11001,2026-03-11,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,22,150.0,0.0412,90.0,3163.91,1980.0,1183.91,2026-03-11,2026-04-09,30,Paid
11002,2026-03-11,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,13,200.0,0.0441,120.0,2485.46,1560.0,925.46,2026-03-11,2026-04-23,45,Paid
11003,2026-03-12,CUST005,Omega Distributors,PROD004,Enterprise Service License,Software,1,500.0,0.0694,150.0,465.3,150.0,315.3,2026-03-12,2026-04-07,30,Paid
11004,2026-03-12,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,15,80.0,0.0908,45.0,1091.04,675.0,416.04,2026-03-12,2026-04-18,30,Paid
11005,2026-03-12,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,11,200.0,0.0585,120.0,2071.34,1320.0,751.34,2026-03-12,2026-04-28,45,Paid
11006,2026-03-12,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,10,200.0,0.0091,120.0,1981.72,1200.0,781.72,2026-03-12,2026-04-07,30,Paid
11007,2026-03-14,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,3,200.0,0.0897,120.0,546.21,360.0,186.21,2026-03-14,2026-03-27,15,Paid
11008,2026-03-14,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,39,150.0,0.0577,90.0,5512.39,3510.0,2002.39,2026-03-14,2026-04-16,30,Paid
11009,2026-03-14,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,32,200.0,0.043,120.0,6125.01,3840.0,2285.01,2026-03-14,2026-04-13,30,Paid
11010,2026-03-15,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,10,80.0,0.0269,45.0,778.5,450.0,328.5,2026-03-15,2026-04-20,30,Paid
11011,2026-03-15,CUST004,Zeta Enterprises,PROD002,Standard Gear Assembly,Hardware,2,80.0,0.0436,45.0,153.02,90.0,63.02,2026-03-15,2026-05-06,45,Paid
11012,2026-03-16,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,11,150.0,0.0088,90.0,1635.51,990.0,645.51,2026-03-16,2026-05-09,30,Paid
11013,2026-03-16,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,2,500.0,0.0283,150.0,971.67,300.0,671.67,2026-03-16,2026-05-08,30,Paid
11014,2026-03-16,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,8,500.0,0.0669,150.0,3732.45,1200.0,2532.45,2026-03-16,2026-05-08,30,Paid
11015,2026-03-16,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,34,150.0,0.0886,90.0,4648.05,3060.0,1588.05,2026-03-16,2026-04-16,30,Paid
11016,2026-03-16,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,2,80.0,0.0816,45.0,146.94,90.0,56.94,2026-03-16,2026-05-03,30,Paid
11017,2026-03-17,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,9,200.0,0.088,120.0,1641.64,1080.0,561.64,2026-03-17,2026-05-10,45,Paid
11018,2026-03-18,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,12,200.0,0.0903,120.0,2183.23,1440.0,743.23,2026-03-18,2026-04-21,30,Paid
11019,2026-03-18,CUST005,Omega Distributors,PROD005,Premium Consulting Hour,Services,12,200.0,0.0357,120.0,2314.42,1440.0,874.42,2026-03-18,2026-04-23,30,Paid
11020,2026-03-18,CUST004,Zeta Enterprises,PROD004,Enterprise Service License,Software,7,500.0,0.0313,150.0,3390.59,1050.0,2340.59,2026-03-18,2026-05-04,45,Paid
11021,2026-03-18,CUST005,Omega Distributors,PROD005,Premium Consulting Hour,Services,7,200.0,0.0386,120.0,1345.97,840.0,505.97,2026-03-18,2026-04-21,30,Paid
11022,2026-03-18,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,2,150.0,0.0329,90.0,290.14,180.0,110.14,2026-03-18,2026-05-03,45,Paid
11023,2026-03-20,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,10,200.0,0.0575,120.0,1884.99,1200.0,684.99,2026-03-20,2026-05-09,30,Paid
11024,2026-03-20,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,2,10.0,0.0207,9.5,19.59,19.0,0.59,2026-03-20,2026-04-02,15,Paid
11025,2026-03-20,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,6,10.0,0.0405,9.5,57.57,57.0,0.57,2026-03-20,2026-05-01,45,Paid
11026,2026-03-20,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,4,150.0,0.0795,90.0,552.3,360.0,192.3,2026-03-20,2026-06-07,30,Paid
11027,2026-03-21,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,39,500.0,0.0339,150.0,18838.48,5850.0,12988.48,2026-03-21,2026-04-23,30,Paid
11028,2026-03-21,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,8,10.0,0.0082,9.5,79.34,76.0,3.34,2026-03-21,2026-04-18,30,Paid
11029,2026-03-21,CUST002,Beta Retailers,PROD001,High-Performance Widget,Hardware,13,150.0,0.0859,90.0,1782.55,1170.0,612.55,2026-03-21,2026-04-10,15,Paid
11030,2026-03-21,CUST004,Zeta Enterprises,PROD004,Enterprise Service License,Software,9,500.0,0.0912,150.0,4089.68,1350.0,2739.68,2026-03-21,2026-05-01,45,Paid
11031,2026-03-21,CUST005,Omega Distributors,PROD005,Premium Consulting Hour,Services,14,200.0,0.0332,120.0,2707.15,1680.0,1027.15,2026-03-21,2026-04-15,30,Paid
11032,2026-03-22,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,3,80.0,0.0306,45.0,232.65,135.0,97.65,2026-03-22,2026-06-02,30,Paid
11033,2026-03-22,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,14,200.0,0.0445,120.0,2675.29,1680.0,995.29,2026-03-22,2026-05-05,45,Paid
11034,2026-03-22,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,8,10.0,0.0871,9.5,73.03,76.0,-2.97,2026-03-22,2026-06-06,30,Paid
11035,2026-03-22,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,13,150.0,0.0705,90.0,1812.52,1170.0,642.52,2026-03-22,2026-05-15,45,Paid
11036,2026-03-22,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,36,500.0,0.0638,150.0,16850.97,5400.0,11450.97,2026-03-22,2026-04-28,30,Paid
11037,2026-03-23,CUST005,Omega Distributors,PROD004,Enterprise Service License,Software,7,500.0,0.0168,150.0,3441.1,1050.0,2391.1,2026-03-23,2026-04-27,30,Paid
11038,2026-03-23,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,2,150.0,0.0402,90.0,287.95,180.0,107.95,2026-03-23,2026-06-12,30,Paid
11039,2026-03-25,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,5,10.0,0.0981,9.5,45.09,47.5,-2.41,2026-03-25,2026-05-11,30,Paid
11040,2026-03-25,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,4,10.0,0.0469,9.5,38.12,38.0,0.12,2026-03-25,2026-05-16,45,Paid
11041,2026-03-26,CUST002,Beta Retailers,PROD001,High-Performance Widget,Hardware,12,150.0,0.0725,90.0,1669.43,1080.0,589.43,2026-03-26,2026-04-11,15,Paid
11042,2026-03-26,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,6,80.0,0.035,45.0,463.21,270.0,193.21,2026-03-26,2026-06-14,30,Paid
11043,2026-03-26,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,24,10.0,0.0863,9.5,219.28,228.0,-8.72,2026-03-26,2026-04-21,30,Paid
11044,2026-03-26,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,14,200.0,0.0912,120.0,2544.78,1680.0,864.78,2026-03-26,2026-05-17,45,Paid
11045,2026-03-28,CUST002,Beta Retailers,PROD004,Enterprise Service License,Software,14,500.0,0.0344,150.0,6759.14,2100.0,4659.14,2026-03-28,2026-04-08,15,Paid
11046,2026-03-29,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,7,200.0,0.0506,120.0,1329.23,840.0,489.23,2026-03-29,2026-04-20,15,Paid
11047,2026-03-31,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,11,10.0,0.0073,9.5,109.19,104.5,4.69,2026-03-31,2026-05-08,30,Paid
11048,2026-03-31,CUST005,Omega Distributors,PROD005,Premium Consulting Hour,Services,4,200.0,0.0422,120.0,766.22,480.0,286.22,2026-03-31,2026-04-29,30,Paid
11049,2026-03-31,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,2,200.0,0.0649,120.0,374.05,240.0,134.05,2026-03-31,2026-05-10,45,Paid
11050,2026-03-31,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,11,80.0,0.0931,45.0,798.09,495.0,303.09,2026-03-31,2026-05-01,30,Paid
11051,2026-03-31,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,34,150.0,0.0435,90.0,4878.02,3060.0,1818.02,2026-03-31,2026-04-28,30,Paid
11052,2026-04-01,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,19,150.0,0.022,90.0,2787.4,1710.0,1077.4,2026-04-01,2026-05-04,30,Paid
11053,2026-04-01,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,7,80.0,0.0753,45.0,517.84,315.0,202.84,2026-04-01,2026-06-17,30,Paid
11054,2026-04-02,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,1,150.0,0.0119,90.0,148.21,90.0,58.21,2026-04-02,2026-05-15,45,Paid
11055,2026-04-03,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,10,10.0,0.0719,9.5,92.81,95.0,-2.19,2026-04-03,2026-05-06,30,Paid
11056,2026-04-03,CUST004,Zeta Enterprises,PROD004,Enterprise Service License,Software,6,500.0,0.0108,150.0,2967.59,900.0,2067.59,2026-04-03,2026-05-14,45,Paid
11057,2026-04-03,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,33,80.0,0.0625,45.0,2475.09,1485.0,990.09,2026-04-03,2026-05-05,30,Paid
11058,2026-04-03,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,1,200.0,0.0444,120.0,191.12,120.0,71.12,2026-04-03,2026-05-19,45,Paid
11059,2026-04-04,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,7,80.0,0.0672,45.0,522.39,315.0,207.39,2026-04-04,2026-06-17,30,Paid
11060,2026-04-04,CUST004,Zeta Enterprises,PROD002,Standard Gear Assembly,Hardware,4,80.0,0.0989,45.0,288.36,180.0,108.36,2026-04-04,2026-05-21,45,Paid
11061,2026-04-04,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,13,80.0,0.0992,45.0,936.82,585.0,351.82,2026-04-04,2026-05-02,30,Paid
11062,2026-04-04,CUST005,Omega Distributors,PROD005,Premium Consulting Hour,Services,5,200.0,0.0535,120.0,946.53,600.0,346.53,2026-04-04,2026-05-07,30,Paid
11063,2026-04-05,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,33,80.0,0.0819,45.0,2423.82,1485.0,938.82,2026-04-05,2026-05-03,30,Paid
11064,2026-04-05,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,6,150.0,0.0241,90.0,878.3,540.0,338.3,2026-04-05,2026-05-22,45,Paid
11065,2026-04-06,CUST002,Beta Retailers,PROD001,High-Performance Widget,Hardware,7,150.0,0.0224,90.0,1026.49,630.0,396.49,2026-04-06,2026-04-29,15,Paid
11066,2026-04-06,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,4,10.0,0.0808,9.5,36.77,38.0,-1.23,2026-04-06,2026-04-18,15,Paid
11067,2026-04-08,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,35,80.0,0.0298,45.0,2716.54,1575.0,1141.54,2026-04-08,2026-05-16,30,Paid
11068,2026-04-10,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,8,10.0,0.0284,9.5,77.73,76.0,1.73,2026-04-10,2026-05-13,30,Paid
11069,2026-04-10,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,38,10.0,0.0043,9.5,378.38,361.0,17.38,2026-04-10,2026-05-09,30,Paid
11070,2026-04-10,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,1,200.0,0.0955,120.0,180.89,120.0,60.89,2026-04-10,2026-06-20,30,Paid
11071,2026-04-10,CUST004,Zeta Enterprises,PROD004,Enterprise Service License,Software,11,500.0,0.0854,150.0,5030.33,1650.0,3380.33,2026-04-10,2026-05-27,45,Paid
11072,2026-04-10,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,13,500.0,0.0935,150.0,5892.38,1950.0,3942.38,2026-04-10,2026-05-15,30,Paid
11073,2026-04-13,CUST005,Omega Distributors,PROD004,Enterprise Service License,Software,5,500.0,0.0284,150.0,2428.95,750.0,1678.95,2026-04-13,2026-05-22,30,Paid
11074,2026-04-13,CUST005,Omega Distributors,PROD005,Premium Consulting Hour,Services,4,200.0,0.0755,120.0,739.64,480.0,259.64,2026-04-13,2026-05-14,30,Paid
11075,2026-04-14,CUST004,Zeta Enterprises,PROD002,Standard Gear Assembly,Hardware,13,80.0,0.0447,45.0,993.49,585.0,408.49,2026-04-14,2026-06-04,45,Paid
11076,2026-04-14,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,4,150.0,0.0663,90.0,560.2,360.0,200.2,2026-04-14,2026-06-07,45,Paid
11077,2026-04-15,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,2,10.0,0.0221,9.5,19.56,19.0,0.56,2026-04-15,2026-04-25,15,Paid
11078,2026-04-15,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,16,80.0,0.0261,45.0,1246.6,720.0,526.6,2026-04-15,2026-05-20,30,Paid
11079,2026-04-15,CUST002,Beta Retailers,PROD004,Enterprise Service License,Software,13,500.0,0.0853,150.0,5945.6,1950.0,3995.6,2026-04-15,2026-05-05,15,Paid
11080,2026-04-15,CUST005,Omega Distributors,PROD005,Premium Consulting Hour,Services,2,200.0,0.0764,120.0,369.46,240.0,129.46,2026-04-15,2026-05-10,30,Paid
11081,2026-04-16,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,10,200.0,0.0768,120.0,1846.41,1200.0,646.41,2026-04-16,2026-04-28,15,Paid
11082,2026-04-16,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,18,80.0,0.0531,45.0,1363.52,810.0,553.52,2026-04-16,2026-05-17,30,Paid
11083,2026-04-16,CUST005,Omega Distributors,PROD002,Standard Gear Assembly,Hardware,11,80.0,0.0069,45.0,873.92,495.0,378.92,2026-04-16,2026-05-11,30,Paid
11084,2026-04-16,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,6,500.0,0.0356,150.0,2893.21,900.0,1993.21,2026-04-16,2026-06-06,30,Paid
11085,2026-04-16,CUST004,Zeta Enterprises,PROD004,Enterprise Service License,Software,5,500.0,0.0382,150.0,2404.47,750.0,1654.47,2026-04-16,2026-05-26,45,Paid
11086,2026-04-18,CUST005,Omega Distributors,PROD002,Standard Gear Assembly,Hardware,3,80.0,0.0643,45.0,224.57,135.0,89.57,2026-04-18,2026-05-20,30,Paid
11087,2026-04-20,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,14,150.0,0.0471,90.0,2001.03,1260.0,741.03,2026-04-20,2026-06-08,45,Paid
11088,2026-04-20,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,16,500.0,0.0413,150.0,7669.51,2400.0,5269.51,2026-04-20,2026-05-23,30,Paid
11089,2026-04-20,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,1,80.0,0.0854,45.0,73.17,45.0,28.17,2026-04-20,2026-06-28,30,Paid
11090,2026-04-20,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,5,10.0,0.0387,9.5,48.07,47.5,0.57,2026-04-20,2026-06-27,30,Paid
11091,2026-04-20,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,33,150.0,0.0911,90.0,4499.14,2970.0,1529.14,2026-04-20,2026-05-16,30,Paid
11092,2026-04-22,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,26,150.0,0.0111,90.0,3856.52,2340.0,1516.52,2026-04-22,2026-05-18,30,Paid
11093,2026-04-22,CUST005,Omega Distributors,PROD002,Standard Gear Assembly,Hardware,11,80.0,0.024,45.0,858.86,495.0,363.86,2026-04-22,2026-05-18,30,Paid
11094,2026-04-22,CUST005,Omega Distributors,PROD002,Standard Gear Assembly,Hardware,13,80.0,0.0877,45.0,948.83,585.0,363.83,2026-04-22,2026-05-26,30,Paid
11095,2026-04-23,CUST005,Omega Distributors,PROD002,Standard Gear Assembly,Hardware,1,80.0,0.0372,45.0,77.02,45.0,32.02,2026-04-23,2026-05-18,30,Paid
11096,2026-04-23,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,36,500.0,0.0738,150.0,16671.73,5400.0,11271.73,2026-04-23,2026-05-25,30,Paid
11097,2026-04-23,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,9,500.0,0.0314,150.0,4358.68,1350.0,3008.68,2026-04-23,2026-07-03,30,Paid
11098,2026-04-24,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,29,10.0,0.0487,9.5,275.87,275.5,0.37,2026-04-24,2026-05-28,30,Paid
11099,2026-04-24,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,27,500.0,0.0829,150.0,12380.33,4050.0,8330.33,2026-04-24,2026-05-21,30,Paid
11100,2026-04-24,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,3,80.0,0.0569,45.0,226.35,135.0,91.35,2026-04-24,2026-05-04,15,Paid
11101,2026-04-25,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,11,10.0,0.0796,9.5,101.24,104.5,-3.26,2026-04-25,2026-06-13,45,Paid
11102,2026-04-25,CUST002,Beta Retailers,PROD004,Enterprise Service License,Software,4,500.0,0.0941,150.0,1811.8,600.0,1211.8,2026-04-25,2026-05-11,15,Paid
11103,2026-04-25,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,38,500.0,0.0745,150.0,17584.83,5700.0,11884.83,2026-04-25,2026-05-20,30,Paid
11104,2026-04-28,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,38,80.0,0.0464,45.0,2898.88,1710.0,1188.88,2026-04-28,2026-05-28,30,Paid
11105,2026-04-29,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,20,150.0,0.0113,90.0,2966.15,1800.0,1166.15,2026-04-29,2026-06-06,30,Paid
11106,2026-04-29,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,22,80.0,0.038,45.0,1693.04,990.0,703.04,2026-04-29,2026-05-26,30,Paid
11107,2026-04-29,CUST005,Omega Distributors,PROD005,Premium Consulting Hour,Services,10,200.0,0.0957,120.0,1808.57,1200.0,608.57,2026-04-29,2026-06-06,30,Paid
11108,2026-04-30,CUST002,Beta Retailers,PROD004,Enterprise Service License,Software,10,500.0,0.0525,150.0,4737.48,1500.0,3237.48,2026-04-30,2026-05-22,15,Paid
11109,2026-04-30,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,12,80.0,0.0123,45.0,948.15,540.0,408.15,2026-04-30,2026-07-11,30,Paid
